"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"30","Mta1",0.0114182273333332,0.766115488333333,0.0457459495722503,0.964320085825663,0.990621330563827,-4.63812786665898
"41","Nr0b1",0.0232544226666667,0.587876704583333,0.0448367385246314,0.965028709378201,0.990621330563827,-4.63813157087721
"42","Nr0b2",-0.0252671266666667,0.640581461,-0.0432637576275571,0.96625473775603,0.990621330563827,-4.63813780387094
"4","Brd8",0.00713866199999991,0.52581814425,0.0424633196393172,0.966878658175205,0.990621330563827,-4.63814089024326
"33","Ncoa3",-0.0143798983333332,1.376142937,-0.0382043771736255,0.9701987700674,0.990621330563827,-4.63815634347772
"35","Ncoa6",0.213686596333334,4.50702344125,0.0305614322705967,0.976158355663217,0.990621330563827,-4.63817998544615
"23","Med12",0.319650637333333,7.37191959483333,0.0278629930139889,0.978262845213522,0.990621330563827,-4.63818707767754
"68","Psmc5",0.0127537643333333,1.01998997066667,0.0265170884181728,0.979312570097684,0.990621330563827,-4.63819037027419
"71","Rarg",-0.0180303176666667,0.958765246333333,-0.0194612629912959,0.984816310812435,0.990621330563827,-4.63820496515118
"20","Kat2b",0.0042139870000002,0.619706701916667,0.0192891560951948,0.984950570493472,0.990621330563827,-4.63820526519607
"62","Ppara",-0.00538582999999981,0.675980534583334,-0.0158809336451553,0.987609401263772,0.990621330563827,-4.63821065803783
"26","Med16",-0.00566338099999997,1.37056907133333,-0.0120203322786805,0.990621330563827,0.990621330563827,-4.63821550426331
