"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1","Ahr",-2.627308643,0.9710972032,-1.86447709534781,0.0797963246128447,0.189760184092105,-5.08565507258431
"51","Nr2c2",0.363926433,0.59694716645,1.85136929361936,0.0817493303594024,0.189760184092105,-5.1067067736807
"12","Hdac1",-2.05373432533333,1.2036863603,-1.85081461269934,0.081832900294893,0.189760184092105,-5.10759547035745
"24","Med13",-2.120726415,1.17528490515,-1.83759215734094,0.0838475232034883,0.189760184092105,-5.12872830812398
"73","Rora",-0.712232053333334,1.090755904,-1.78951209811461,0.0915465948517827,0.194349829856856,-5.20472185376044
"39","Nono",0.545027365,0.779687389,1.78328362768997,0.0925880255401397,0.194349829856856,-5.21446729825237
"22","Med1",-0.885338751333334,1.0301880285,-1.78288427703122,0.0926551514433848,0.194349829856856,-5.21509136258581
"38","Nfkb2",0.933112445666667,1.23738161875,1.75273711878338,0.0978469883196677,0.20035335703551,-5.26192734729813
"82","Actb",-3.59532437566667,2.0734126938,-1.64139917798773,0.119272072034538,0.238379903407878,-5.43005700782657
"34","Ncoa4",0.996220650333334,1.77069369385,1.62866438015279,0.121961811045891,0.238379903407878,-5.44878662169873
"15","Hdac4",-0.430861453,0.71669223335,-1.56967085538065,0.13510515852479,0.258200969625154,-5.53416067659018
"5","Cops2",0.276320963666667,0.87746850795,1.43831152554184,0.168686424015058,0.315370270984673,-5.71572901860681
"43","Nr1d1",-0.144401433333333,0.42925180515,-1.33343075693069,0.200162687087927,0.364239168289435,-5.85179186284291
"17","Hdac6",0.271009406333333,0.5638648671,1.32373225378291,0.203296279975498,0.364239168289435,-5.86395771073516
"76","Rxrg",-8.58253195633333,6.6490717843,-1.28118583128345,0.217505225327682,0.381743864860829,-5.91647480865688
"86","Hsp90ab1",-0.272031364666667,0.69668673715,-1.14204905286105,0.269425994055801,0.463412709775978,-6.07822926537355
"40","Notch2",-1.28561211133333,2.89115876925,-1.06766064951348,0.300753302975815,0.498263731493492,-6.15820022829751
"54","Nr2f6",0.187366169666667,0.7171941288,1.06646938346193,0.301275744623972,0.498263731493492,-6.1594429139687
"25","Med14",0.252893220666667,0.6862332116,1.01834148357357,0.322935781011722,0.524009003151097,-6.20863102292622
"4","Brd8",0.163987848333333,0.5380580469,1.00219880925857,0.330443547255919,0.526261945629797,-6.2246810960635
"85","Gusb",0.415622733,1.08196456955,0.961559166457355,0.349887015302584,0.53195556836062,-6.26407805045358
"27","Med17",0.334165054666667,1.1604754054,0.959980146082426,0.350658171602449,0.53195556836062,-6.2655794221224
"62","Ppara",-0.283749536,0.58879683425,-0.956065209844672,0.352575202285527,0.53195556836062,-6.26929231559888
"16","Hdac5",-0.203819671666667,0.5758774629,-0.8562384118444,0.403895555191668,0.59887961631868,-6.35932696329808
"49","Nr1i3",-0.247817781,0.5882709777,-0.831108071597379,0.41755106654936,0.604568928627377,-6.38056560939453
"77","Tgs1",0.184008444333333,0.81221741025,0.823411098677699,0.421792275786542,0.604568928627377,-6.38695425596749
"6","Crebbp",0.410779274333333,1.5865817958,0.696849217546287,0.495412949387758,0.692031187292424,-6.48405680485646
"78","Thra",-0.152834980333333,0.62493931275,-0.691134660748377,0.498906204792213,0.692031187292424,-6.48808318138344
"56","Nr3c2",-0.346256844333333,1.6111396642,-0.61233552093661,0.548502498479271,0.739336491922552,-6.54039279259863
"26","Med16",0.241987571333333,1.3173525261,0.60325674694379,0.554383505008216,0.739336491922552,-6.54603211854529
"61","Pgr",0.106194561666667,0.4679034375,0.596471304136389,0.558800836918208,0.739336491922552,-6.55019427818278
"18","Hdac7",-0.291616647666667,1.0587761059,-0.543196462690116,0.594118417370191,0.761697909553311,-6.58130011055046
"72","Rbpj",-0.0921145363333333,0.53975169435,-0.526786003018136,0.605218276373908,0.761697909553311,-6.59031674646571
"7","Ddx5",0.0994031503333334,0.7949940488,0.525215362945413,0.606285941603482,0.761697909553311,-6.59116570671597
"64","Pparg",-0.0868395166666666,0.5877847535,-0.518106549333967,0.611129718129982,0.761697909553311,-6.59497747619623
"75","Rxrb",0.697839868666666,3.24340437655,0.505092033079512,0.620045671305283,0.761770396175062,-6.60182551564241
"60","Nrip1",0.0944246196666667,0.81649164445,0.468943938492541,0.645128364672157,0.76956992378077,-6.61995830506079
"20","Kat2b",0.108486743333333,0.68882145855,0.462842048344306,0.649407340674916,0.76956992378077,-6.62288995884441
"79","Thrb",0.114694601666667,0.7762254654,0.446957398462223,0.660605580179896,0.76956992378077,-6.63034612735614
"14","Hdac3",0.115086957,0.7709501069,0.444722224447716,0.662188073950895,0.76956992378077,-6.63137491372418
"46","Nr1h3",0.107443090666667,0.683919593,0.421533129948631,0.678701907205669,0.778244853595834,-6.641750686995
"74","Rxra",0.108658728,0.85480950255,0.372782851843829,0.713964407972252,0.807907093231759,-6.66178724308447
"30","Mta1",-0.0700293456666668,0.92962105605,-0.309128420243463,0.761018913433781,0.849969176042924,-6.68430241490701
"81","Vdr",-0.179901651,1.322108531,-0.252159968601268,0.803971796791779,0.886430442616577,-6.70092581300849
"80","Trip4",0.0915410786666668,1.1236779983,0.213830843518905,0.833248686997745,0.907080849136785,-6.71022521536582
"8","Esr1",0.265836151000001,1.96722081765,0.199454622402523,0.84429763579368,0.907619958478206,-6.71332088194152
"52","Nr2f1",0.0287535836666666,0.4245838062,0.164448486134926,0.871337467095563,0.925123730496524,-6.71996187677192
"32","Ncoa2",0.0480299829999998,0.917768279,0.124132584224347,0.902681177113196,0.94671440526506,-6.72603155708898
"65","Ppargc1a",-0.02554399,0.9160967426,-0.0704455781945658,0.944669522887327,0.97711740786442,-6.73148503463088
"84","Gapdh",0.0161436576666667,1.17755464625,0.0580485865615128,0.95439374721641,0.97711740786442,-6.73231692751334
"21","Kat5",-0.00314229566666624,0.869960642,-0.0118081317620546,0.990717572616926,0.992466194783263,-6.734004106161
"67","Psmc3",0.00466568499999975,1.1386037739,0.0095836372904374,0.992466194783263,0.992466194783263,-6.7340289633326
