"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"82","Actb",4.32099121233333,2.40502405633333,1.56302200929074,0.145908362602946,0.324952801335782,-5.55729770374227
"63","Ppard",-0.403442629,0.736355124,-1.56299647021173,0.14591434305913,0.324952801335782,-5.55733280029858
"55","Nr3c1",-0.401287283333333,0.9428360165,-1.5568396576758,0.147362316884831,0.324952801335782,-5.56578302600303
"15","Hdac4",0.513361241,0.890753078583333,1.50691312496153,0.159571644859889,0.343079036448761,-5.63351162777787
"61","Pgr",-0.258021169666667,0.578628727833333,-1.47480195861386,0.167876540157476,0.352131279354706,-5.67630581612014
"35","Ncoa6",10.1902379286667,4.50702344125,1.45740664890562,0.172527865695988,0.353271344044166,-5.69923097127452
"83","B2m",5.10435956133334,2.45056783908333,1.43734294733782,0.17802842310239,0.35366889893141,-5.72544403972261
"76","Rxrg",11.6068322163333,7.04695729791667,1.41042558848207,0.185640545888752,0.35366889893141,-5.76022004020754
"8","Esr1",1.922355926,2.07705255866667,1.40151141676275,0.188221102963503,0.35366889893141,-5.77163649503296
"1","Ahr",2.43675202066667,1.38349295041667,1.39825344679238,0.189171736637731,0.35366889893141,-5.7757964355381
"22","Med1",0.849994829,1.28888627608333,1.36086637578763,0.200371433608128,0.366637091282957,-5.8230465405804
"75","Rxrb",-2.06386468766667,2.75029237725,-1.31453268658809,0.215009569532233,0.385225478745251,-5.88033208230796
"68","Psmc5",-0.609301769,1.01998997066667,-1.26683451721734,0.230983410228712,0.405399454687128,-5.93778803585415
"54","Nr2f6",-0.240695186666667,0.749815966333333,-1.15050268873161,0.273963558186369,0.46341751620705,-6.07115044101339
"59","Nr6a1",0.732238333666667,0.890313495166667,1.14834222485142,0.27481736426232,0.46341751620705,-6.07353307304672
"71","Rarg",1.02997876233333,0.958765246333333,1.11172126524847,0.289605741022139,0.47896334092123,-6.11338073380523
"34","Ncoa4",-0.545824636333333,1.5088473125,-1.0706864006227,0.306892721712551,0.497976869193951,-6.1568020460834
"14","Hdac3",0.298930830333334,0.804927038166667,1.0083879590617,0.334606250089245,0.526626391694135,-6.22017236146369
"85","Gusb",0.521985749,1.04981924008333,1.00363076525842,0.336795948176482,0.526626391694135,-6.22488241456181
"73","Rora",0.462767655,1.21526309883333,0.955785163320948,0.35940250850361,0.551939566630544,-6.27121495916621
"67","Psmc3",0.492438089666666,1.09377810925,0.917266095827037,0.378376280276345,0.570883510592381,-6.3071207871186
"25","Med14",-0.249772258333333,0.7618453365,-0.896399429157303,0.388943578208258,0.576709443550176,-6.32604267270809
"45","Nr1h2",-0.213617068333333,0.891131725333333,-0.838701264229789,0.419217672400688,0.611063047906087,-6.37639087298607
"33","Ncoa3",-0.285089993666667,1.376142937,-0.757424384650931,0.464469136323514,0.655552046562671,-6.44227772737091
